lambda_um,T_H2O,A_H2O_dbm
5.3349999999999715,0.998434972882227,0.006802150577302498
5.344999999999971,0.8764593098409121,0.572682414889069
5.354999999999971,0.8529487122078214,0.6907708216751391
5.364999999999971,0.9954938828853761,0.019614042827680724
5.374999999999971,0.9901896997398995,0.04281595646819435
5.3849999999999705,0.9907613572247453,0.04030940591788115
5.39499999999997,0.9972618252421726,0.011908052492843848
5.40499999999997,0.9934514860073901,0.028533362780970455
5.41499999999997,0.924989777007509,0.3386306705962858
5.42499999999997,0.7535409469205283,1.2289314343100997
5.434999999999969,0.9943348496459307,0.024673390789959004
5.444999999999969,0.9616016567715189,0.1700479708207137
5.454999999999969,0.9842723790477295,0.06884702027752142
5.464999999999969,0.7674318594717418,1.1496017528942897
5.474999999999969,0.8610615092410245,0.649658239588598
5.484999999999968,0.9715684075924972,0.1252661555414334
5.494999999999968,0.9977996749531404,0.00956641874167746
5.504999999999968,0.9781717853704532,0.09584868231808942
5.514999999999968,0.97486355708246,0.11056164355599685
5.5249999999999675,0.9070580391897239,0.42364923200772575
5.534999999999967,0.9672611794213155,0.14456242084432022
5.544999999999967,0.936643232698504,0.2842580033455456
5.554999999999967,0.832969947911479,0.7937066689050924
5.564999999999967,0.9303993455105634,0.31330603783961797
5.574999999999966,0.7603889646535351,1.1896419457468006
5.584999999999966,0.8617304196979212,0.6462857587911661
5.594999999999966,0.9901208595260651,0.043117898250744094
5.604999999999966,0.9085412606628263,0.4165534477720806
5.614999999999966,0.8835228422425937,0.537822179380044
5.624999999999965,0.9696034690597977,0.13405839350610424
5.634999999999965,0.8564213163946064,0.6731253161891226
5.644999999999965,0.5928693864494462,2.2704097441356326
5.654999999999965,0.8286517628922976,0.8162794137764222
5.6649999999999645,0.9862422682476608,0.06016388467479892
5.674999999999964,0.7815695567289282,1.0703236536160872
5.684999999999964,0.965188891020457,0.15387685308920573
5.694999999999964,0.8483653477391144,0.7141707894971767
5.704999999999964,0.8526953821885952,0.6920608895224801
5.714999999999963,0.6728207983183662,1.7210059203878645
5.724999999999963,0.8326445703007386,0.795403456500684
5.734999999999963,0.8262892307422107,0.8286790748766859
5.744999999999963,0.7416396188652482,1.2980707795341397
5.754999999999963,0.9317151019140288,0.30716865094115475
5.764999999999962,0.457248317021622,3.398478843415791
5.774999999999962,0.8533770654941671,0.6885903298264662
5.784999999999962,0.894352441147626,0.48491303259434004
5.794999999999962,0.9860949095053226,0.060812831411681506
5.8049999999999615,0.9252361397447513,0.3374741201772856
5.814999999999961,0.7525456017506071,1.234671781413008
5.824999999999961,0.5780749864439313,2.380158223294319
5.834999999999961,0.7403467727061623,1.305648124352806
5.844999999999961,0.9146598228875482,0.38740397203854354
5.8549999999999605,0.8941292609476446,0.48599692324540533
5.86499999999996,0.6597042023120002,1.8065074945736714
5.87499999999996,0.7188235365793395,1.4337771114127622
5.88499999999996,0.4872561340446936,3.1224268486299622
5.89499999999996,0.44918551281898356,3.4757425909854294
5.904999999999959,0.9308430624918252,0.3112353366852603
5.914999999999959,0.8809508325439972,0.5504832967047105
5.924999999999959,0.8642391617328856,0.6336605816000264
