lambda_um,T_H2O,T_CO2,T_O3,T_N2O,T_CH4,T_O2
5.949999999999959,0.7964067817678798,0.999999999731683,0.9999999884865993,0.9999999999630721,0.9999996152866398,0.9999999992804822
5.969999999999959,0.7800155180625723,0.999999999750641,0.9999999933075046,0.9999999998881653,0.9999998879033878,0.9999999934720819
5.9899999999999585,0.6937312774636138,0.9999999984214171,0.9999999955900771,0.9999999987749995,0.9999998067339968,0.9999999957364359
6.009999999999958,0.8441229120439699,0.9999999993249817,0.9999999972648459,0.9999999937339579,0.9999996393179705,0.9999999924728548
6.029999999999958,0.9617271807053711,0.999999999619288,0.9999999983690234,0.9999999833455029,0.9999997938223106,0.9999999837575428
6.049999999999957,0.4636915704940105,0.9999999996272725,0.9999999990346746,0.9999999711163888,0.9999995326399312,0.9999999983052568
6.069999999999957,0.6138045444112059,0.9999999997730367,0.9999999994242637,0.9999999705535422,0.9999996597176793,0.9999999767671431
6.089999999999956,0.9522117381966209,0.9999999998429586,0.9999999996849339,0.999999978243808,0.9999992612717216,0.9999999977366381
6.109999999999956,0.6145694543053667,0.9999999998942736,0.9999999998328888,0.9999999309282068,0.999999859083008,0.9999999680675553
6.1299999999999555,0.9709293007176776,0.9999999999377468,0.9999999999192556,0.9999998877122519,0.9999994085806816,0.9999999982288242
6.149999999999955,0.7857101017262014,0.9999999999533633,0.9999999999663268,0.9999999715549055,0.9999996275349178,0.9999999599033735
6.169999999999955,0.9028260146705639,0.9999999999375396,0.9999999999896885,0.999999971184517,0.9999993033589568,0.9999999988614846
6.189999999999954,0.7468182121618613,0.9999999999094722,0.9999999999986242,0.9999999796243841,0.9999997666525052,0.9999999574728501
6.209999999999954,0.953538528948089,0.9999999999422681,0.9999999999999739,0.9999999885409161,0.999998885581855,0.9999999960033136
6.229999999999953,0.9527913298863488,0.9999999999435089,0.9999999999999918,0.999999992566025,0.9999999672680742,0.9999999567483004
6.249999999999953,0.9863101603604352,0.9999999999560076,0.9999999999999973,0.9999999947662098,0.9999993531478124,0.9999999955565815
